filename,x_offset,y_offset,width,height,augmentation
tile_00189_noise.tif,896,1792,256,256,noise
tile_00190.tif,1024,1792,256,256,none
tile_00190_flipH.tif,1024,1792,256,256,flipH
tile_00190_flipV.tif,1024,1792,256,256,flipV
tile_00190_rot90.tif,1024,1792,256,256,rot90
tile_00190_rot270.tif,1024,1792,256,256,rot270
tile_00190_noise.tif,1024,1792,256,256,noise
tile_00191.tif,1152,1792,256,256,none
tile_00191_flipH.tif,1152,1792,256,256,flipH
tile_00191_flipV.tif,1152,1792,256,256,flipV
tile_00191_rot90.tif,1152,1792,256,256,rot90
tile_00191_rot270.tif,1152,1792,256,256,rot270
tile_00191_noise.tif,1152,1792,256,256,noise
tile_00192.tif,1280,1792,256,256,none
tile_00192_flipH.tif,1280,1792,256,256,flipH
tile_00192_flipV.tif,1280,1792,256,256,flipV
tile_00192_rot90.tif,1280,1792,256,256,rot90
tile_00192_rot270.tif,1280,1792,256,256,rot270
tile_00192_noise.tif,1280,1792,256,256,noise
tile_00193.tif,1408,1792,256,256,none
tile_00193_flipH.tif,1408,1792,256,256,flipH
tile_00193_flipV.tif,1408,1792,256,256,flipV
tile_00193_rot90.tif,1408,1792,256,256,rot90
tile_00193_rot270.tif,1408,1792,256,256,rot270
tile_00193_noise.tif,1408,1792,256,256,noise
tile_00194.tif,1536,1792,256,256,none
tile_00194_flipH.tif,1536,1792,256,256,flipH
tile_00194_flipV.tif,1536,1792,256,256,flipV
tile_00194_rot90.tif,1536,1792,256,256,rot90
tile_00194_rot270.tif,1536,1792,256,256,rot270
tile_00194_noise.tif,1536,1792,256,256,noise
tile_00195.tif,0,1920,256,256,none
tile_00195_flipH.tif,0,1920,256,256,flipH
tile_00195_flipV.tif,0,1920,256,256,flipV
tile_00195_rot90.tif,0,1920,256,256,rot90
tile_00195_rot270.tif,0,1920,256,256,rot270
tile_00195_noise.tif,0,1920,256,256,noise
tile_00196.tif,128,1920,256,256,none
tile_00196_flipH.tif,128,1920,256,256,flipH
tile_00196_flipV.tif,128,1920,256,256,flipV
tile_00196_rot90.tif,128,1920,256,256,rot90
tile_00196_rot270.tif,128,1920,256,256,rot270
tile_00196_noise.tif,128,1920,256,256,noise
tile_00197.tif,256,1920,256,256,none
tile_00197_flipH.tif,256,1920,256,256,flipH
tile_00197_flipV.tif,256,1920,256,256,flipV
tile_00197_rot90.tif,256,1920,256,256,rot90
tile_00197_rot270.tif,256,1920,256,256,rot270
tile_00197_noise.tif,256,1920,256,256,noise
tile_00198.tif,384,1920,256,256,none
tile_00198_flipH.tif,384,1920,256,256,flipH
tile_00198_flipV.tif,384,1920,256,256,flipV
tile_00198_rot90.tif,384,1920,256,256,rot90
tile_00198_rot270.tif,384,1920,256,256,rot270
tile_00198_noise.tif,384,1920,256,256,noise
tile_00199.tif,512,1920,256,256,none
tile_00199_flipH.tif,512,1920,256,256,flipH
tile_00199_flipV.tif,512,1920,256,256,flipV
tile_00199_rot90.tif,512,1920,256,256,rot90
tile_00199_rot270.tif,512,1920,256,256,rot270
tile_00199_noise.tif,512,1920,256,256,noise
tile_00200.tif,640,1920,256,256,none
tile_00200_flipH.tif,640,1920,256,256,flipH
tile_00200_flipV.tif,640,1920,256,256,flipV
tile_00200_rot90.tif,640,1920,256,256,rot90
tile_00200_rot270.tif,640,1920,256,256,rot270
tile_00200_noise.tif,640,1920,256,256,noise
tile_00201.tif,768,1920,256,256,none
tile_00201_flipH.tif,768,1920,256,256,flipH
tile_00201_flipV.tif,768,1920,256,256,flipV
tile_00201_rot90.tif,768,1920,256,256,rot90
tile_00201_rot270.tif,768,1920,256,256,rot270
tile_00201_noise.tif,768,1920,256,256,noise
tile_00202.tif,896,1920,256,256,none
tile_00202_flipH.tif,896,1920,256,256,flipH
tile_00202_flipV.tif,896,1920,256,256,flipV
tile_00202_rot90.tif,896,1920,256,256,rot90
tile_00202_rot270.tif,896,1920,256,256,rot270
tile_00202_noise.tif,896,1920,256,256,noise
tile_00203.tif,1024,1920,256,256,none
tile_00203_flipH.tif,1024,1920,256,256,flipH
tile_00203_flipV.tif,1024,1920,256,256,flipV
tile_00203_rot90.tif,1024,1920,256,256,rot90
tile_00203_rot270.tif,1024,1920,256,256,rot270
tile_00203_noise.tif,1024,1920,256,256,noise
tile_00204.tif,1152,1920,256,256,none
tile_00204_flipH.tif,1152,1920,256,256,flipH
tile_00204_flipV.tif,1152,1920,256,256,flipV
tile_00204_rot90.tif,1152,1920,256,256,rot90
tile_00204_rot270.tif,1152,1920,256,256,rot270
tile_00204_noise.tif,1152,1920,256,256,noise
tile_00205.tif,1280,1920,256,256,none
tile_00205_flipH.tif,1280,1920,256,256,flipH
tile_00205_flipV.tif,1280,1920,256,256,flipV
tile_00205_rot90.tif,1280,1920,256,256,rot90
tile_00205_rot270.tif,1280,1920,256,256,rot270
tile_00205_noise.tif,1280,1920,256,256,noise
tile_00206.tif,1408,1920,256,256,none
tile_00206_flipH.tif,1408,1920,256,256,flipH
tile_00206_flipV.tif,1408,1920,256,256,flipV
tile_00206_rot90.tif,1408,1920,256,256,rot90
tile_00206_rot270.tif,1408,1920,256,256,rot270
tile_00206_noise.tif,1408,1920,256,256,noise
tile_00207.tif,1536,1920,256,256,none
tile_00207_flipH.tif,1536,1920,256,256,flipH
tile_00207_flipV.tif,1536,1920,256,256,flipV
tile_00207_rot90.tif,1536,1920,256,256,rot90
tile_00207_rot270.tif,1536,1920,256,256,rot270
tile_00207_noise.tif,1536,1920,256,256,noise
tile_00208.tif,0,2048,256,256,none
tile_00208_flipH.tif,0,2048,256,256,flipH
tile_00208_flipV.tif,0,2048,256,256,flipV
tile_00208_rot90.tif,0,2048,256,256,rot90
tile_00208_rot270.tif,0,2048,256,256,rot270
tile_00208_noise.tif,0,2048,256,256,noise
tile_00209.tif,128,2048,256,256,none
tile_00209_flipH.tif,128,2048,256,256,flipH
tile_00209_flipV.tif,128,2048,256,256,flipV
tile_00209_rot90.tif,128,2048,256,256,rot90
tile_00209_rot270.tif,128,2048,256,256,rot270
tile_00209_noise.tif,128,2048,256,256,noise
tile_00210.tif,256,2048,256,256,none
tile_00210_flipH.tif,256,2048,256,256,flipH
tile_00210_flipV.tif,256,2048,256,256,flipV
tile_00210_rot90.tif,256,2048,256,256,rot90
tile_00210_rot270.tif,256,2048,256,256,rot270
tile_00210_noise.tif,256,2048,256,256,noise
tile_00211.tif,384,2048,256,256,none
tile_00211_flipH.tif,384,2048,256,256,flipH
tile_00211_flipV.tif,384,2048,256,256,flipV
tile_00211_rot90.tif,384,2048,256,256,rot90
tile_00211_rot270.tif,384,2048,256,256,rot270
tile_00211_noise.tif,384,2048,256,256,noise
tile_00212.tif,512,2048,256,256,none
tile_00212_flipH.tif,512,2048,256,256,flipH
tile_00212_flipV.tif,512,2048,256,256,flipV
tile_00212_rot90.tif,512,2048,256,256,rot90
tile_00212_rot270.tif,512,2048,256,256,rot270
tile_00212_noise.tif,512,2048,256,256,noise
tile_00213.tif,640,2048,256,256,none
tile_00213_flipH.tif,640,2048,256,256,flipH
tile_00213_flipV.tif,640,2048,256,256,flipV
tile_00213_rot90.tif,640,2048,256,256,rot90
tile_00213_rot270.tif,640,2048,256,256,rot270
tile_00213_noise.tif,640,2048,256,256,noise
tile_00214.tif,768,2048,256,256,none
tile_00214_flipH.tif,768,2048,256,256,flipH
tile_00214_flipV.tif,768,2048,256,256,flipV
tile_00214_rot90.tif,768,2048,256,256,rot90
tile_00214_rot270.tif,768,2048,256,256,rot270
tile_00214_noise.tif,768,2048,256,256,noise
tile_00215.tif,896,2048,256,256,none
tile_00215_flipH.tif,896,2048,256,256,flipH
tile_00215_flipV.tif,896,2048,256,256,flipV
tile_00215_rot90.tif,896,2048,256,256,rot90
tile_00215_rot270.tif,896,2048,256,256,rot270
tile_00215_noise.tif,896,2048,256,256,noise
tile_00216.tif,1024,2048,256,256,none
tile_00216_flipH.tif,1024,2048,256,256,flipH
tile_00216_flipV.tif,1024,2048,256,256,flipV
tile_00216_rot90.tif,1024,2048,256,256,rot90
tile_00216_rot270.tif,1024,2048,256,256,rot270
tile_00216_noise.tif,1024,2048,256,256,noise
tile_00217.tif,1152,2048,256,256,none
tile_00217_flipH.tif,1152,2048,256,256,flipH
tile_00217_flipV.tif,1152,2048,256,256,flipV
tile_00217_rot90.tif,1152,2048,256,256,rot90
tile_00217_rot270.tif,1152,2048,256,256,rot270
tile_00217_noise.tif,1152,2048,256,256,noise
tile_00218.tif,1280,2048,256,256,none
tile_00218_flipH.tif,1280,2048,256,256,flipH
tile_00218_flipV.tif,1280,2048,256,256,flipV
tile_00218_rot90.tif,1280,2048,256,256,rot90
tile_00218_rot270.tif,1280,2048,256,256,rot270
tile_00218_noise.tif,1280,2048,256,256,noise
tile_00219.tif,1408,2048,256,256,none
tile_00219_flipH.tif,1408,2048,256,256,flipH
tile_00219_flipV.tif,1408,2048,256,256,flipV
tile_00219_rot90.tif,1408,2048,256,256,rot90
tile_00219_rot270.tif,1408,2048,256,256,rot270
tile_00219_noise.tif,1408,2048,256,256,noise
tile_00220.tif,1536,2048,256,256,none
tile_00220_flipH.tif,1536,2048,256,256,flipH
tile_00220_flipV.tif,1536,2048,256,256,flipV
tile_00220_rot90.tif,1536,2048,256,256,rot90
tile_00220_rot270.tif,1536,2048,256,256,rot270
tile_00220_noise.tif,1536,2048,256,256,noise
